"","value","timestamp"
"1",15.680457,0.05
"2",9.8409014,0.133333333333333
"3",12.2961,0.216666666666667
"4",12.3483208,0.3
"5",11.4753244,0.383333333333333
"6",10.2383803,0.466666666666667
"7",12.3167908,0.55
"8",7.8261336,0.633333333333333
"9",13.1706312,0.716666666666667
"10",9.921641,0.8
"11",14.3733194,0.883333333333333
"12",9.0209235,0.966666666666667
"13",15.6121754,1.05
"14",11.3596192,1.13333333333333
"15",16.2847832,1.21666666666667
"16",10.2697345,1.3
"17",14.4664444,1.38333333333333
"18",8.1008039,1.46666666666667
"19",9.8225648,1.55
"20",10.3141944,1.63333333333333
"21",13.9869044,1.71666666666667
"22",11.5961698,1.8
"23",13.6522526,1.88333333333333
"24",9.499916,1.96666666666667
"25",17.8781786,2.05
"26",10.027633,2.13333333333333
"27",14.4602996,2.21666666666667
"28",11.6308934,2.3
"29",12.8245716,2.38333333333333
"30",9.5597218,2.46666666666667
"31",8.9468981,2.55
"32",10.379793,2.63333333333333
"33",13.6669868,2.71666666666667
"34",11.620435,2.8
"35",13.2831666,2.88333333333333
"36",9.7154872,2.96666666666667
"37",16.8179538,3.05
"38",14.1257328,3.13333333333333
"39",15.7278938,3.21666666666667
"40",12.6190592,3.3
"41",15.7673536,3.38333333333333
"42",12.476177,3.46666666666667
"43",8.9505032,3.55
"44",12.4287288,3.63333333333333
"45",13.4649467,3.71666666666667
"46",12.7029796,3.8
"47",12.9854893,3.88333333333333
"48",8.6223318,3.96666666666667
"49",15.3261728,4.05
"50",12.7267114,4.13333333333333
"51",12.557905,4.21666666666667
"52",14.250201,4.3
"53",11.6412774,4.38333333333333
"54",11.7921002,4.46666666666667
"55",8.8661482,4.55
"56",14.414004,4.63333333333333
"57",12.8320456,4.71666666666667
"58",14.9814696,4.8
"59",11.9756491,4.88333333333333
"60",11.614174,4.96666666666667
