"","value","timestamp"
"1",48.988572,0.0166666666666667
"2",49.4938074,0.1
"3",21.111198,0.183333333333333
"4",25.001616,0.266666666666667
"5",23.130788,0.35
"6",22.936474,0.433333333333333
"7",38.4872228,0.516666666666667
"8",33.662608,0.6
"9",45.210236,0.683333333333333
"10",99.0978739,0.766666666666667
"11",97.0604346,0.85
"12",71.8277619,0.933333333333333
"13",21.637506,1.01666666666667
"14",26.142764,1.1
"15",27.953776,1.18333333333333
"16",23.314702,1.26666666666667
"17",22.613228,1.35
"18",25.586498,1.43333333333333
"19",65.6070036,1.51666666666667
"20",99.1944367,1.6
"21",74.7322036,1.68333333333333
"22",27.208682,1.76666666666667
"23",21.358608,1.85
"24",24.125284,1.93333333333333
"25",30.783752,2.01666666666667
"26",60.2022696,2.1
"27",19.257056,2.18333333333333
"28",30.142424,2.26666666666667
"29",48.627752,2.35
"30",27.776452,2.43333333333333
"31",22.073596,2.51666666666667
"32",20.682164,2.6
"33",42.32078,2.68333333333333
"34",32.296432,2.76666666666667
"35",47.565632,2.85
"36",21.902432,2.93333333333333
"37",69.6719547,3.01666666666667
"38",95.952635,3.1
"39",96.541616,3.18333333333333
"40",70.758038,3.26666666666667
"41",28.637132,3.35
"42",23.820668,3.43333333333333
"43",23.10518,3.51666666666667
"44",24.92579,3.6
"45",22.173304,3.68333333333333
"46",31.635916,3.76666666666667
"47",88.2331715,3.85
"48",94.383587,3.93333333333333
"49",55.4351508,4.01666666666667
"50",41.835234,4.1
"51",46.254118,4.18333333333333
"52",27.587358,4.26666666666667
"53",31.502986,4.35
"54",58.680058,4.43333333333333
"55",20.650954,4.51666666666667
"56",33.61091,4.6
