"","value","timestamp"
"1",787.677093,0.0166666666666667
"2",336.653818,0.1
"3",15.5644036,0.183333333333333
"4",13.327089,0.266666666666667
"5",10.6637184,0.35
"6",12.2316998,0.433333333333333
"7",70.7316166,0.516666666666667
"8",147.699529,0.6
"9",104.957542,0.683333333333333
"10",411.07464,0.766666666666667
"11",330.57944,0.85
"12",315.95814,0.933333333333333
"13",9.399004,1.01666666666667
"14",8.389434,1.1
"15",15.6848454,1.18333333333333
"16",15.8358448,1.26666666666667
"17",12.7366232,1.35
"18",14.604301,1.43333333333333
"19",80.4948236,1.51666666666667
"20",420.43262,1.6
"21",417.861246,1.68333333333333
"22",43.447616,1.76666666666667
"23",12.2316374,1.85
"24",62.0878076,1.93333333333333
"25",193.9785928,2.01666666666667
"26",26.1243908,2.1
"27",16.786948,2.18333333333333
"28",22.6076334,2.26666666666667
"29",156.1544156,2.35
"30",98.0313426,2.43333333333333
"31",7.7412046,2.51666666666667
"32",19.0251632,2.6
"33",74.9776314,2.68333333333333
"34",29.5853338,2.76666666666667
"35",190.7816316,2.85
"36",22.8180102,2.93333333333333
"37",253.9333,3.01666666666667
"38",332.20734,3.1
"39",297.67654,3.18333333333333
"40",239.67854,3.26666666666667
"41",13.6105456,3.35
"42",8.3471391,3.43333333333333
"43",9.8603428,3.51666666666667
"44",18.4468476,3.6
"45",26.0288908,3.68333333333333
"46",32.023728,3.76666666666667
"47",174.439496,3.85
"48",410.03708,3.93333333333333
"49",295.052776,4.01666666666667
"50",40.1007706,4.1
"51",96.937641,4.18333333333333
"52",167.5044406,4.26666666666667
"53",22.5297268,4.35
"54",19.0664315,4.43333333333333
"55",10.504388,4.51666666666667
"56",35.8555098,4.6
