"","value","timestamp"
"1",25.427292,0
"2",87.0283452,0.0833333333333333
"3",32.946632,0.166666666666667
"4",13.502154,0.25
"5",14.057626,0.333333333333333
"6",16.258964,0.416666666666667
"7",17.659052,0.5
"8",70.3142328,0.583333333333333
"9",18.278628,0.666666666666667
"10",50.872421,0.75
"11",99.084149,0.833333333333333
"12",99.6984772,0.916666666666667
"13",98.6831441,1
"14",99.5930439,1.08333333333333
"15",67.046724,1.16666666666667
"16",75.0481994,1.25
"17",66.772568,1.33333333333333
"18",40.990496,1.41666666666667
"19",25.548112,1.5
"20",82.8130247,1.58333333333333
"21",97.8829819,1.66666666666667
"22",98.1811466,1.75
"23",86.1141946,1.83333333333333
"24",40.531072,1.91666666666667
"25",40.266044,2
"26",25.035954,2.08333333333333
"27",35.147268,2.16666666666667
"28",16.89852,2.25
"29",16.227208,2.33333333333333
"30",23.026842,2.41666666666667
"31",61.2224116,2.5
"32",17.368172,2.58333333333333
"33",24.959958,2.66666666666667
"34",62.5489147,2.75
"35",41.9848697,2.83333333333333
"36",17.595324,2.91666666666667
"37",13.668028,3
"38",13.933536,3.08333333333333
"39",17.508466,3.16666666666667
"40",81.719599,3.25
"41",21.297152,3.33333333333333
"42",48.950292,3.41666666666667
"43",98.993447,3.5
"44",99.4964518,3.58333333333333
"45",99.4989748,3.66666666666667
"46",99.1009801,3.75
"47",70.7182134,3.83333333333333
"48",67.349284,3.91666666666667
"49",57.519962,4
"50",29.182832,4.08333333333333
"51",22.952314,4.16666666666667
"52",68.9239853,4.25
"53",99.1093792,4.33333333333333
"54",99.0846931,4.41666666666667
"55",98.7972938,4.5
"56",57.481553,4.58333333333333
"57",35.371502,4.66666666666667
"58",30.125984,4.75
"59",19.441546,4.83333333333333
"60",12.667366,4.91666666666667
"61",17.665932,5
"62",31.708278,5.08333333333333
"63",66.156111,5.16666666666667
"64",22.945378,5.25
"65",25.161106,5.33333333333333
