4         Threads
50        Connections per thread
600       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         1668.74          ---          ---        10.88815         5.91900        82.43100       178.17500       128.55 
Gets        16685.73         3.50     16682.23        10.87683         5.88700        82.43100       178.17500       650.07 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      18354.47         3.50     16682.23        10.87786         5.88700        82.43100       178.17500       778.62 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.191        0.000
SET       1.223        5.000
SET       1.575       10.000
SET       1.983       15.000
SET       2.607       20.000
SET       3.119       25.000
SET       3.647       30.000
SET       4.191       35.000
SET       4.735       40.000
SET       5.279       45.000
SET       5.919       50.000
SET       6.239       52.500
SET       6.623       55.000
SET       7.007       57.500
SET       7.455       60.000
SET       7.967       62.500
SET       8.575       65.000
SET       9.279       67.500
SET      10.047       70.000
SET      11.007       72.500
SET      12.095       75.000
SET      12.735       76.250
SET      13.375       77.500
SET      14.079       78.750
SET      14.847       80.000
SET      15.615       81.250
SET      16.511       82.500
SET      17.407       83.750
SET      18.431       85.000
SET      19.583       86.250
SET      20.863       87.500
SET      21.503       88.125
SET      22.271       88.750
SET      23.167       89.375
SET      24.063       90.000
SET      25.087       90.625
SET      26.111       91.250
SET      27.391       91.875
SET      28.671       92.500
SET      30.079       93.125
SET      31.743       93.750
SET      32.639       94.062
SET      33.535       94.375
SET      34.559       94.688
SET      35.839       95.000
SET      37.119       95.312
SET      38.399       95.625
SET      40.191       95.938
SET      41.727       96.250
SET      43.775       96.562
SET      46.335       96.875
SET      47.615       97.031
SET      48.895       97.188
SET      50.431       97.344
SET      52.223       97.500
SET      54.015       97.656
SET      56.063       97.812
SET      58.111       97.969
SET      60.927       98.125
SET      63.743       98.281
SET      67.071       98.438
SET      68.607       98.516
SET      70.143       98.594
SET      72.191       98.672
SET      74.239       98.750
SET      76.799       98.828
SET      79.359       98.906
SET      81.919       98.984
SET      84.991       99.062
SET      88.063       99.141
SET      91.135       99.219
SET      93.695       99.258
SET      95.743       99.297
SET      97.791       99.336
SET     100.351       99.375
SET     102.911       99.414
SET     105.471       99.453
SET     108.543       99.492
SET     112.127       99.531
SET     115.711       99.570
SET     119.295       99.609
SET     120.831       99.629
SET     122.367       99.648
SET     124.415       99.668
SET     126.463       99.688
SET     129.023       99.707
SET     131.071       99.727
SET     134.143       99.746
SET     138.239       99.766
SET     141.311       99.785
SET     145.407       99.805
SET     148.479       99.814
SET     150.527       99.824
SET     152.575       99.834
SET     155.647       99.844
SET     159.743       99.854
SET     161.791       99.863
SET     165.887       99.873
SET     169.983       99.883
SET     174.079       99.893
SET     179.199       99.902
SET     181.247       99.907
SET     183.295       99.912
SET     185.343       99.917
SET     188.415       99.922
SET     192.511       99.927
SET     194.559       99.932
SET     198.655       99.937
SET     200.703       99.941
SET     205.823       99.946
SET     210.943       99.951
SET     211.967       99.954
SET     214.015       99.956
SET     216.063       99.958
SET     220.159       99.961
SET     225.279       99.963
SET     228.351       99.966
SET     232.447       99.968
SET     236.543       99.971
SET     241.663       99.973
SET     246.783       99.976
SET     249.855       99.977
SET     251.903       99.978
SET     254.975       99.979
SET     264.191       99.980
SET     268.287       99.982
SET     274.431       99.983
SET     276.479       99.984
SET     284.671       99.985
SET     288.767       99.987
SET     294.911       99.988
SET     296.959       99.988
SET     299.007       99.989
SET     305.151       99.990
SET     313.343       99.990
SET     315.391       99.991
SET     317.439       99.991
SET     319.487       99.992
SET     323.583       99.993
SET     325.631       99.993
