"","value","timestamp"
"1",22.877264,0
"2",20.932258,0.0833333333333333
"3",24.194358,0.166666666666667
"4",23.107906,0.25
"5",21.664914,0.333333333333333
"6",22.849144,0.416666666666667
"7",26.411624,0.5
"8",23.454968,0.583333333333333
"9",21.385724,0.666666666666667
"10",22.810966,0.75
"11",22.03019,0.833333333333333
"12",21.787286,0.916666666666667
"13",23.021714,1
"14",22.167422,1.08333333333333
"15",23.929414,1.16666666666667
"16",23.47008,1.25
"17",25.502002,1.33333333333333
"18",23.868172,1.41666666666667
"19",22.13378,1.5
"20",21.784166,1.58333333333333
"21",23.68552,1.66666666666667
"22",23.45776,1.75
"23",21.710766,1.83333333333333
"24",22.631408,1.91666666666667
"25",20.674384,2
"26",23.756464,2.08333333333333
"27",26.5063,2.16666666666667
"28",22.742428,2.25
"29",22.13637,2.33333333333333
"30",22.9836,2.41666666666667
"31",21.677884,2.5
"32",22.695018,2.58333333333333
"33",20.92583,2.66666666666667
"34",23.027332,2.75
"35",20.916748,2.83333333333333
"36",23.695912,2.91666666666667
"37",22.596336,3
"38",21.313162,3.08333333333333
"39",26.691498,3.16666666666667
"40",23.243498,3.25
"41",21.89951,3.33333333333333
"42",22.362766,3.41666666666667
"43",23.131558,3.5
"44",21.486934,3.58333333333333
"45",22.60397,3.66666666666667
"46",25.007348,3.75
"47",20.705478,3.83333333333333
"48",22.637442,3.91666666666667
"49",20.667428,4
"50",23.264312,4.08333333333333
"51",23.779066,4.16666666666667
"52",24.336894,4.25
"53",20.937678,4.33333333333333
"54",23.264506,4.41666666666667
"55",26.64004,4.5
"56",24.902724,4.58333333333333
"57",21.255784,4.66666666666667
"58",22.660742,4.75
"59",23.00962,4.83333333333333
"60",20.4513,4.91666666666667
